"Group.1","x"
"11/29/2016",83.175
"11/29/2017",64.325
"11/29/2018",61.175
"11/29/2019",68.85
"11/29/2020",73.55
"11/3/2011",80.7
"11/3/2012",70.1
"11/3/2013",62.075
"11/3/2014",43.975
"11/3/2015",72.6
"11/3/2016",73.4
"11/3/2017",81.2
"11/3/2018",82.2
"11/3/2019",69.2
"11/3/2020",49.35
"11/30/2011",85.3
"11/30/2012",73.95
"11/30/2013",71.475
"11/30/2014",78.25
"11/30/2015",76.125
"11/30/2016",97.175
"11/30/2017",65.2
"11/30/2018",61.775
"11/30/2019",60.875
"11/30/2020",92.85
"11/4/2011",82.35
"11/4/2012",69.675
"11/4/2013",52.65
"11/4/2014",41.35
"11/4/2015",68.35
"11/4/2016",69.125
"11/4/2017",69.55
"11/4/2018",73.2
"11/4/2019",69.925
"11/4/2020",71.2
"11/5/2011",65.7
"11/5/2012",67.65
"11/5/2013",72.55
"11/5/2014",53.75
"11/5/2015",83.825
"11/5/2016",59.475
"11/5/2017",92.55
"11/5/2018",92.55
"11/5/2019",70.2
"11/5/2020",72.125
"11/6/2011",78.775
"11/6/2012",66.15
"11/6/2013",82.425
"11/6/2014",87.425
"11/6/2015",88.025
"11/6/2016",52.575
"11/6/2017",88.05
"11/6/2018",96.05
"11/6/2019",69.4
"11/6/2020",75.75
"11/7/2011",85.5
"11/7/2012",69.175
"11/7/2013",88.9
"11/7/2014",74.3
"11/7/2015",84.375
"11/7/2016",55.375
"11/7/2017",82.875
"11/7/2018",80.275
"11/7/2019",65.5
"11/7/2020",70.3
"11/8/2011",76.875
"11/8/2012",52.65
"11/8/2013",57.85
"11/8/2014",62.125
"11/8/2015",60.125
"11/8/2016",62.875
"11/8/2017",83.85
"11/8/2018",66.675
"11/8/2019",71.775
"11/8/2020",78.075
"11/9/2011",85.2
"11/9/2012",62
"11/9/2013",61.3
"11/9/2014",63.025
"11/9/2015",67.225
"11/9/2016",74.85
"11/9/2017",81.575
"11/9/2018",81.875
"11/9/2019",59.675
"11/9/2020",85.525
"12/1/2011",74.3
"12/1/2012",89.675
"12/1/2013",84.5
